TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,Control Panel Actual Angle,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Control Panel Desired Angle,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,deg,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,deg,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,RPM,bool,A,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,,,bool,RPM,count,deg,bool,,bool,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
749.692918,,0.0,0.2875523561214771,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,4.5,1.0,,,,,,0.019994999999994434,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2875523561214771,0.25,,,1.0,,,,,,,,,0.0,9.232283464566851,,0.007745999999997366,
749.702678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.35,,,,,4.5,,,,,,,,,12.140145751953124,,-1.0,,,,,,,,,,,,398.0,,,,,,,,,0.3998525142669678,,0.0,,,0.0,0.0,,,,,,,,
749.707418,0.0,,,358.91956411336895,,0.0,,-0.0,-1.0,0.2875523561214771,4.372703305800637,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.05095052719116211,1.0,0.0,0.0,0.0,,0.4920031615005771,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.18273037777,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,7.083620862909614,,,0.0,0.0,-0.11377363894295513,1.0,,,,0.0,,-11.44196489621926,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
749.725189,,0.0,0.2875523561214771,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020204999999918982,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2875523561214771,0.25,,,1.0,,,,,,,,,0.0,9.192913385826692,,0.006329999999934444,
749.727242,0.0,,,358.4602660414581,,0.0,,-0.0,-1.0,0.2875523561214771,0.6671527829491739,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.05095052719116211,1.0,0.0,0.0,0.0,,0.49490558938398044,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.189286270725,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,7.083620862909614,,,0.0,0.0,-0.12035878205787033,1.0,,,,0.0,,-11.44196489621926,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
749.732932,,0.0,0.2875523561214771,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019824000000085107,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2875523561214771,0.25,,,1.0,,,,,,,,,0.0,9.173228346456613,,0.01841300000000956,
749.74727,0.0,,,1.1815570755185842,,0.0,,-0.0,-1.0,0.2875523561214771,5.4804401713629876,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.04990792274475098,1.0,0.0,0.0,0.0,,0.492671761877764,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.197137865804,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.5601909418368765,,,0.0,0.0,-0.0942142133074665,1.0,,,,0.0,,-11.424024592837691,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
749.752724,,0.0,0.2875523561214771,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020027999999911117,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2875523561214771,0.25,,,1.0,,,,,,,,,0.0,9.173228346456613,,0.005966999999941436,
749.7672,0.0,,,13.490081815702561,,0.0,,-0.0,-1.0,0.2875523561214771,2.356320586953916,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.04990792274475098,1.0,0.0,0.0,0.0,,0.5109532109320212,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.2038675261458,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.5601909418368765,,,0.0,0.0,-0.0694616553685014,1.0,,,,0.0,,-11.424024592837691,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
749.772724,,0.0,0.2875523561214771,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019930000000044856,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2875523561214771,0.25,,,1.0,,,,,,,,,0.0,9.153543307086533,,0.005722999999989042,
749.787246,0.0,,,6.119233204661166,,0.0,,-0.0,-1.0,0.2636032279773979,2.0726757552274133,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.04990792274475098,1.0,0.0,0.0,0.0,,0.504206779995794,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.2109373064873,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.5601909418368765,,,0.0,0.0,-0.06466012407063335,1.0,,,,0.0,,-11.424024592837691,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
749.793483,,0.0,0.2636032279773979,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,4.375,1.0,,,,,,0.020045999999979358,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2636032279773979,0.25,,,1.0,,,,,,,,,0.0,9.133858267716455,,0.005809999999996762,
749.807233,0.0,,,355.53945738302673,,0.0,,-0.0,-1.0,0.2636032279773979,355.53945738302673,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.04990792274475098,1.0,0.0,0.0,0.0,,0.5011893795740379,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.219310117623,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.5601909418368765,,,0.0,0.0,-0.0823198384371251,1.0,,,,0.0,,-11.424024592837691,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
749.813152,,0.0,0.2636032279773979,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,4.375,1.0,,,,,,0.019987000000014632,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2636032279773979,0.25,,,1.0,,,,,,,,,0.0,9.192913385826692,,0.006521000000020649,
749.807233,,,,,,,,,,,,,0.0,,,,,,,,,,,116.75479642857141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749.827282,0.0,,,357.62888520695105,,0.0,,-0.0,-1.0,0.2636032279773979,2.9760052220891007,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.04990792274475098,1.0,0.0,0.0,0.0,,0.4959030852573649,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.2268441958404,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.5601909418368765,,,0.0,0.0,-0.0699886611160987,1.0,,,,0.0,,-11.424024592837691,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
749.835819,,0.0,0.2636032279773979,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,4.375,1.0,,,,,,0.020048999999971784,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2636032279773979,0.25,,,1.0,,,,,,,,,0.0,9.21259842519677,,0.006202000000030239,
749.8471959999999,0.0,,,352.7879124266117,,0.0,,-0.0,-1.0,0.2636032279773979,359.496982453677,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.04990792274475098,1.0,0.0,0.0,0.0,,0.48905409271498046,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.232986376182,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.5601909418368765,,,0.0,0.0,-0.07014239380876086,1.0,,,,0.0,,-11.424024592837691,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
749.853178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.35,,,,,4.25,,,,,,,,,12.13386328125,,-1.0,,,,,,,,,,,,99.0,,,,,,,,,,,,,,0.0,,,,,,,,,
749.853379,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749.853178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4437311291694641,,,,,,,,,,,,,,
749.853379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
749.853178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
749.853379,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
749.853178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
749.853379,,,0.2636032279773979,,1.0,,-1.0,,,,,,,,,0.0,,,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,4.375,1.0,,,,,,0.019914000000085252,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,,1.0,,,,,3200.0,,,0.2636032279773979,0.25,,,1.0,,,,,,,,,,9.232283464566848,,0.008826999999996588,
749.867192,0.0,,,357.2170087152764,,0.0,,-0.0,-1.0,0.2636032279773979,358.19390802235347,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.04990792274475098,1.0,0.0,0.0,0.0,,0.5002654913307577,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.238689436524,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.5601909418368765,,,0.0,0.0,-0.07154320645343283,1.0,,,,0.0,,-11.424024592837691,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
749.87294,,0.0,0.2636032279773979,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,4.25,1.0,,,,,,0.01999599999999191,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2636032279773979,0.25,,,1.0,,,,,,,,,0.0,9.251968503936927,,0.006480999999894266,
749.887189,0.0,,,359.2234778351881,,0.0,,-0.0,-1.0,0.2636032279773979,1.6502870834632792,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.04990792274475098,1.0,0.0,0.0,0.0,,0.501929492967335,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.2458886476595,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.5601909418368765,,,0.0,0.0,-0.07610480863453833,1.0,,,,0.0,,-11.424024592837691,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
749.892749,,0.0,0.2636032279773979,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,4.25,1.0,,,,,,0.019996999999989384,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2636032279773979,0.25,,,1.0,,,,,,,,,0.0,9.232283464566848,,0.006046999999966829,
749.907408,0.0,,,355.6773930118423,,0.0,,-0.0,-1.0,0.2636032279773979,352.4343109151999,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049781084060668945,1.0,0.0,0.0,0.0,,0.4977368922016789,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.2570621627387,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.530203505253833,,,0.0,0.0,-0.09621466931358687,1.0,,,,0.0,,-11.43781781654726,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
749.913083,,0.0,0.2636032279773979,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020218999999997322,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2636032279773979,0.25,,,1.0,,,,,,,,,0.0,9.251968503936926,,0.005921999999941363,
749.927183,0.0,,,354.7839000212851,,0.0,,-0.0,-1.0,0.2636032279773979,359.8802550544863,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049781084060668945,1.0,0.0,0.0,0.0,,0.4959855260286069,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.2647903756933,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.530203505253833,,,0.0,0.0,-0.09013265183543256,1.0,,,,0.0,,-11.43781781654726,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
749.932921,,0.0,0.2636032279773979,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019774999999981446,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2636032279773979,0.25,,,1.0,,,,,,,,,0.0,9.232283464566848,,0.005966999999941436,
749.949731,0.0,,,357.46936026608165,,0.0,,-0.0,-1.0,0.2636032279773979,6.568906961584528,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049781084060668945,1.0,0.0,0.0,0.0,,0.5001620809035829,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.274134573947,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.530203505253833,,,0.0,0.0,-0.08424440335131214,1.0,,,,0.0,,-11.43781781654726,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
749.956581,,0.0,0.2636032279773979,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.02254800000002888,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2636032279773979,0.25,,,1.0,,,,,,,,,0.0,9.251968503936926,,0.006049999999959255,
749.967223,0.0,,,3.650777980332159,,0.0,,-0.0,-1.0,0.2636032279773979,2.0663573307240726,0.0,0.0,0.0,,,,,,,0.0,,0.0,116.82085178571427,,0.0,0.0,0.0,,0.0,0.049781084060668945,1.0,0.0,0.0,0.0,,0.5041877280435554,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.2785896016394,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.530203505253833,,1.0,0.0,0.0,-0.07305793888529671,1.0,,,,0.0,,-11.43781781654726,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
749.973248,,0.0,0.2636032279773979,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.01749199999994744,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2636032279773979,0.25,,,1.0,,,,,,,,,0.0,9.291338582677083,,0.007195999999908054,
749.987239,0.0,,,7.1454669248879314,,0.0,,-0.0,-1.0,0.2636032279773979,1.4715339526372309,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049781084060668945,1.0,0.0,0.0,0.0,,0.5192389704621826,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.2828272072436,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.530203505253833,,,0.0,0.0,-0.06164783249562314,1.0,,,,0.0,,-11.43781781654726,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
749.992963,,0.0,0.2636032279773979,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.0200160000000551,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2636032279773979,0.25,,,1.0,,,,,,,,,0.0,9.251968503936926,,0.006609000000025844,
750.003766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12.35,,,,,0.0,,,,,,,,,12.152710693359374,,-1.0,,,,,,,,,,,,210.0,,,,,,,,,0.4024451673030853,,0.0,,,0.0,0.0,,,,,,,,
750.007211,0.0,,,359.2973435042487,,0.0,,-0.0,-1.0,0.2636032279773979,357.6103352452539,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049781084060668945,1.0,0.0,0.0,0.0,,0.5222517040639456,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.2903376128477,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.530203505253833,,,0.0,0.0,-0.06053213897643166,1.0,,,,0.0,,-11.43781781654726,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
750.012665,,0.0,0.2636032279773979,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019971999999938816,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2636032279773979,0.25,,,1.0,,,,,,,,,0.0,9.192913385826689,,0.006012999999938984,
750.02729,0.0,,,353.67268381074825,,0.0,,-0.0,-1.0,0.2636032279773979,359.1214314613881,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049781084060668945,1.0,0.0,0.0,0.0,,0.5233444946800679,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.2988501458024,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.530203505253833,,,0.0,0.0,-0.05585730375472225,1.0,,,,0.0,,-11.43781781654726,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
750.034115,,0.0,0.2636032279773979,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.020079000000009728,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2636032279773979,0.25,,,1.0,,,,,,,,,0.0,9.212598425196767,,0.005745000000047185,
750.047235,0.0,,,353.61198579852316,,0.0,,-0.0,-1.0,0.2636032279773979,357.9840259943142,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049781084060668945,1.0,0.0,0.0,0.0,,0.5117442075646664,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.3102204061443,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.530203505253833,,,0.0,0.0,-0.05432305403516064,1.0,,,,0.0,,-11.43781781654726,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
750.061488,,0.0,0.2636032279773979,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.019945000000006985,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2636032279773979,0.25,,,1.0,,,,,,,,,0.0,9.232283464566846,,0.007110000000011496,
750.067318,0.0,,,352.447955591846,,0.0,,-0.0,-1.0,0.2636032279773979,359.6785874307119,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.049781084060668945,1.0,0.0,0.0,0.0,,0.5097838871138338,0.0,,,,,,,,,,,,0.0,0.0,-0.007811769544267086,0.0,1712.316833482542,,,,,-0.0,0.0,,,,0.0,1.0,,,0.0,1.0,,,,6.530203505253833,,,0.0,0.0,-0.04834396665884875,1.0,,,,0.0,,-11.43781781654726,0.0,,0.0,1.0,,,0.0,,,,,0.0,,,130.7665827371379,0.0,,,,0.0,,
750.073441,,0.0,0.2636032279773979,,1.0,,-1.0,,,,,,,,,0.0,1.0,0.0,,,,,,,17.0,,,,,,,,,,,0.0,,,,-1.8540985373581326E10,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.02008299999999963,,7.2166752689518034,0.0,,,,0.0,,,,,-0.0,,,,,,,,,,,,,0.0,0.25,1.0,,,,,3200.0,,,0.2636032279773979,0.25,,,1.0,,,,,,,,,0.0,9.251968503936926,,0.014555999999970481,
