TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Distance Sensor Raw Voltage,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Shooter State Command,Hopper Motor Right Current,Pneumatics Compressor Current,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Battery Voltage,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,roboRIO CPU Load,Distance Sensor Available,Vision Raspberry Pi Framerate,Pneumatics Cutoff Switch State,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Drivetrain Desired Heading,Intake Position State,Hopper Motor Left Current,Shooter Control Mode,
sec,bool,count,deg,RPM,RPM,A,V,cmd,color,cmd,deg,cmd,RPM,state,A,A,cmd,bool,A,ft,ft,mode,deg,A,A,psi,RPM,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,bool,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,A,pct,cmd,state,deg,RPM,V,bool,pct,state,sat,RPM,bool,heightState,bool,bool,RPM,sec,pct,bool,fps,bool,deg,bool,color,A,sat,count,RPM,bool,deg,bool,A,sat,bool,pct,A,in,cmd,count,bool,RPM,bool,deg,state,A,state,
70.644379,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.09880699999999365,,,,,,,,,,41.0,,,,,0.0,,,0.1290750503540039,,,,0.0,0.0,,,,,,2.0,
70.74464,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.40625,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10026100000000326,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.07074464,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
70.74464,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.4,,,,,,,,,,-3.357041350682266E-6,0.09952499999999986,,,,,,,,,,41.0,,,,,0.0,,,0.13607963919639587,,,,0.0,0.0,,,,,,2.0,
70.845802,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.4375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.1011620000000022,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.070845802,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
70.845802,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,91.1,,,,0.0,,,,,0.0,,,,,,11.45,,71.39012963460505,,,,,,,,-3.357041350682266E-6,0.10016899999999396,86.2,,,,,,,,,41.0,,,,,0.0,,,0.1424158811569214,,,,0.0,0.0,,,,,,2.0,
70.948705,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.4375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10290299999999775,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.070948705,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
70.948705,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.09682599999999297,,,,,,,,,,41.0,,,,,0.0,,,0.1309477686882019,,,,0.0,0.0,,,,,,2.0,
71.047245,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.4375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.09853999999999985,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.07104724500000001,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
71.047245,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.11452599999999791,,,,,,,,,,41.0,,,,,0.0,,,0.12853029370307922,,,,0.0,0.0,,,,,,2.0,
71.164501,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.4375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.11725599999999758,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.071164501,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
71.164501,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.10097999999999274,,,,,,,,,,41.0,,,,,0.0,,,0.12905924022197723,,,,0.0,0.0,,,,,,2.0,
71.267061,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.4375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10255999999999688,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.07126706099999999,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
71.267061,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.45,,,,,,,,,,-3.357041350682266E-6,0.09806600000000287,,,,,,,,,,41.0,,,,,0.0,,,0.13356316089630127,,,,0.0,0.0,,,,,,2.0,
71.38322,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.40625,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.11615899999999613,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.07138322,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
71.38322,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.45,,,,,,,,,,-3.357041350682266E-6,0.09806100000000129,,,,,,,,,,41.0,,,,,0.0,,,0.1340630203485489,,,,0.0,0.0,,,,,,2.0,
71.483175,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.40625,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.09995500000000845,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.071483175,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
71.483175,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.10140499999999975,,,,,,,,,,41.0,,,,,0.0,,,0.13909503817558289,,,,0.0,0.0,,,,,,2.0,
71.586285,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.4375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10311000000000092,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.071586285,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
71.586285,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.09868600000000072,,,,,,,,,,41.0,,,,,0.0,,,0.13305075466632843,,,,0.0,0.0,,,,,,2.0,
71.686723,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.4375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10043799999999692,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.071686723,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
71.686723,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.09711400000000481,,,,,,,,,,41.0,,,,,0.0,,,0.13700620830059052,,,,0.0,0.0,,,,,,2.0,
71.785311,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.4375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.09858799999999235,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.07178531099999999,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
71.785311,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.5,,,,,,,,,,-3.357041350682266E-6,0.10068800000000522,,,,,,,,,,41.0,,,,,0.0,,,0.13697674870491028,,,,0.0,0.0,,,,,,2.0,
71.887384,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.4375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.1020730000000043,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.071887384,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
71.887384,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,91.1,,,,0.0,,,,,0.0,,,,,,11.55,,68.4739807227297,,,,,,,,-3.357041350682266E-6,0.10060699999999656,85.3,,,,,,,,,44.0,,,,,0.0,,,0.1360037475824356,,,,0.0,0.0,,,,,,2.0,
71.989745,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.40625,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10236100000000192,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.071989745,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
71.989745,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.5,,,,,,,,,,-3.357041350682266E-6,0.09730100000000164,,,,,,,,,,41.0,,,,,0.0,,,0.13742659986019135,,,,0.0,0.0,,,,,,2.0,
72.088505,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.40625,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.09875999999999863,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.072088505,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
72.088505,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.45,,,,,,,,,,-3.357041350682266E-6,0.10264899999999955,,,,,,,,,,41.0,,,,,0.0,,,0.12946660816669464,,,,0.0,0.0,,,,,,2.0,
72.194002,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.40625,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10549699999999973,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.072194002,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
72.194002,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.5,,,,,,,,,,-3.357041350682266E-6,0.10101799999999628,,,,,,,,,,41.0,,,,,0.0,,,0.1284101903438568,,,,0.0,0.0,,,,,,2.0,
72.296783,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.34375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10278100000000734,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,0.0,1.0,0.0,,90.0625,,
0.072296783,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
72.296783,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.0997160000000008,,,,,,,,,,41.0,,,,,0.0,,,0.1428924947977066,,,,0.0,0.0,,,,,,2.0,
72.416129,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.40625,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.11934599999999307,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.072416129,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
72.416129,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.10116000000000724,,,,,,,,,,41.0,,,,,0.0,,,0.13237515091896057,,,,0.0,0.0,,,,,,2.0,
72.51923,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.4375,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10310099999999522,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.07251922999999999,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
72.51923,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.600000000000001,,,,,,,,,,-3.357041350682266E-6,0.10319100000000958,,,,,,,,,,41.0,,,,,0.0,,,0.13584837317466736,,,,0.0,0.0,,,,,,2.0,
72.624068,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.25,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10483800000000087,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
0.072624068,,,,,,,,,,,,,,,,,,,,,,,,,90.0625,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
72.624068,,,,-3.357041350682266E-6,0.0,,,,,,,,-3.357041350682266E-6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,11.55,,,,,,,,,,-3.357041350682266E-6,0.09927100000000166,,,,,,,,,,41.0,,,,,0.0,,,0.13506251573562622,,,,0.0,0.0,,,,,,2.0,
72.724651,,0.0,0.0,,,91.1875,,,-1.0,,0.0,0.25,,,90.0625,7.3125,0.0,,0.0,,,0.0,,91.1875,,132.586654425,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,,0.0,0.25,0.0,,,0.10058300000000031,0.0,,0.0,,,0.0,0.0,,,,,0.0,,1.5259254723787308E-4,,-1.0,0.0,-3.3570549931027927E-6,,,,-1.0,0.0,0.0,,0.0,,,,,,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,,-1.0,,,0.0,0.0,,91.1875,0.0,0.0,,,-3.3570549931027927E-6,1.0,0.0,,90.0625,,
