TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Drivetrain Desired Heading,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,mode,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,deg,boolean,ft,ft,state,A,pct,state,cmd,boolean,
67.763389,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.02000700000000677,,,,,,,,,,,,,,,,,,,,,,,0.0,,
67.763561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
67.763389,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.04995989799499512,,0.0,,-20.672653102876797,0.0,1.0,,,0.007354999999989786,0.0,,,,,0.0,,0.0,,-9.04541115,0.0,0.0,0.0,0.0,6.56675402916467,-1.0,0.272705078125,0.0,,61.0,0.0,,-0.2845126124543038,,,,,0.45458984375,,0.2665935456752777,0.0,,0.0,,0.0,150.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
67.783502,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.02011299999999494,,,,,,,,,,,,,,,,,,,,,,,0.0,,
67.783679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
67.783502,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.051097869873046875,,0.0,,-20.683897979400317,0.0,1.0,,,0.006864000000007309,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.573072727956571,-1.0,0.272705078125,0.0,,44.0,0.0,,-0.2850874721612636,,,,,0.45458984375,,0.4094058871269226,0.0,,0.0,,0.0,110.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
67.803376,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0198740000000015,,,,,,,,,,,,,,,,,,,,,,,0.0,,
67.803582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
67.803376,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.051097869873046875,,0.0,,-20.683897979400317,0.0,1.0,,,0.007382000000006883,0.0,,,,,0.0,,0.0,,-9.136963875,0.0,0.0,0.0,0.0,6.573072727956571,-1.0,0.272705078125,0.0,,91.0,0.0,,-0.2850758518682234,,,,,0.45458984375,,0.33792662620544434,0.0,,0.0,,0.0,120.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
67.823524,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.02014800000000605,,,,,,,,,,,,,,,,,,,,,,,0.0,,
67.823697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
67.823524,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.051097869873046875,,0.0,,-20.683897979400317,0.0,1.0,,,0.004964999999998554,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.573072727956571,-1.0,0.272705078125,0.0,,138.0,0.0,,-0.28518121725283874,,,,,0.45458984375,,0.3412667214870453,0.0,,0.0,,0.0,130.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
67.843489,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.019964999999999122,,,,,,,,,,,,,,,,,,,,,,,0.0,,
67.84366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
67.843489,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.051097869873046875,,0.0,,-20.683897979400317,0.0,1.0,,,0.004645999999993933,0.0,,,,,0.0,,0.0,,-9.136963875,0.0,0.0,0.0,0.0,6.573072727956571,-1.0,0.272705078125,0.0,,185.0,0.0,,-0.2863909969597985,,,,,0.45458984375,,0.3070697784423828,0.0,,0.0,,0.0,140.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
67.86359200000001,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.020102999999991766,,,,,,,,,,,,,,,,,,,,,,,0.0,,
67.863781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
67.86359200000001,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.051097869873046875,,0.0,,-20.683897979400317,0.0,1.0,,,0.004490000000004102,0.0,,,,,0.0,,0.0,,-9.136963875,0.0,0.0,0.0,0.0,6.573072727956571,-1.0,0.272705078125,0.0,,232.0,0.0,,-0.2880403848474663,,,,,0.45458984375,,0.3333333432674408,0.0,,0.0,,0.0,150.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
67.890399,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.026807000000005132,,,,,,,,,,,,,,,,,,,,,,,0.0,,
67.890584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
67.890399,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.051097869873046875,,0.0,,-20.683897979400317,0.0,1.0,,,0.015149999999991337,0.0,,,,,0.0,,0.0,,-9.091187512499998,0.0,0.0,0.0,0.0,6.573072727956571,-1.0,0.272705078125,0.0,,28.0,0.0,,-0.28675794885235034,,,,,0.45458984375,,0.3349347412586212,0.0,,0.0,,0.0,110.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
67.906436,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.016036999999997192,,,,,,,,,,,,,,,,,,,,,,,0.0,,
67.906599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
67.906436,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.051097869873046875,,0.0,,-20.683897979400317,0.0,1.0,,,0.004440999999999917,0.0,,,,,0.0,,0.0,,-9.136963875,0.0,0.0,0.0,0.0,6.573072727956571,-1.0,0.272705078125,0.0,,75.0,0.0,,-0.2868639063004577,,,,,0.45458984375,,0.4459662437438965,0.0,,0.0,,0.0,120.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
67.923686,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.017250000000004206,,,,,,,,,,,,,,,,,,,,,,,0.0,,
67.923862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
67.923686,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.05878162384033203,,0.0,,-20.661780939932083,0.0,1.0,,,0.013665000000003147,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.479110476737755,-1.0,0.272705078125,0.0,,122.0,0.0,,-0.2857774700977716,,,,,0.45458984375,,0.32347387075424194,0.0,,0.0,,0.0,130.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
67.94352,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019834000000003016,,,,,,,,,,,,,,,,,,,,,,,0.0,,
67.943703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
67.94352,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.05878162384033203,,0.0,,-20.661780939932083,0.0,1.0,,,0.004505999999992127,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.479110476737755,-1.0,0.272705078125,0.0,,169.0,0.0,,-0.28480873163623316,,,,,0.45458984375,,0.3660731017589569,0.0,,0.0,,0.0,140.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
67.963495,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019974999999988086,,,,,,,,,,,,,,,,,,,,,,,0.0,,
67.963746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
67.963495,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.05878162384033203,,0.0,,-20.661780939932083,0.0,1.0,,,0.00457300000000771,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.479110476737755,-1.0,0.272705078125,0.0,,216.0,0.0,,-0.2849636809036325,,,,,0.45458984375,,0.3316705822944641,0.0,,0.0,,0.0,150.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
67.983566,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020071000000001504,,,,,,,,,,,,,,,,,,,,,,,0.0,,
67.983751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
67.983566,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.05878162384033203,,0.0,,-20.661780939932083,0.0,1.0,,,0.004614000000003671,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.479110476737755,-1.0,0.272705078125,0.0,,263.0,0.0,,-0.2849030928816546,,,,,0.45458984375,,0.34264829754829407,0.0,,0.0,,0.0,110.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.003654,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020088000000001216,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.003835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.003654,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.05878162384033203,,0.0,,-20.661780939932083,0.0,1.0,,,0.004792000000009011,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.479110476737755,-1.0,0.272705078125,0.0,,44.0,0.0,,-0.2842563448596766,,,,,0.45458984375,,0.34205302596092224,0.0,,0.0,,0.0,120.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.023505,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019851000000002728,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.023695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.023505,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.05878162384033203,,0.0,,-20.661780939932083,0.0,1.0,,,0.0059499999999985675,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.479110476737755,-1.0,0.272705078125,0.0,,91.0,0.0,,-0.28615007683769844,,,,,0.45458984375,,0.34064266085624695,0.0,,0.0,,0.0,130.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.04351,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020004999999997608,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.043697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.04351,,0.0,-0.0,12.6,,,,-1.0,0.25,,,0.0,0.0,-1.0,,0.05878162384033203,,0.0,,-20.661780939932083,0.0,1.0,,,0.004666000000000281,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.479110476737755,-1.0,0.333251953125,0.0,,138.0,0.0,,-0.28457527290607454,,,,,0.416748046875,,0.3069264888763428,0.0,,0.0,,0.0,140.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.063502,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019992000000002008,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.063677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.063502,,0.0,-0.0,12.6,,,,-1.0,0.25,,,0.0,0.0,-1.0,,0.05878162384033203,,0.0,,-20.661780939932083,0.0,1.0,,,0.004503999999997177,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.479110476737755,-1.0,0.333251953125,0.0,,185.0,0.0,,-0.2849739346521062,,,,,0.416748046875,,0.3364027440547943,0.0,,0.0,,0.0,150.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.083393,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019891000000001213,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.083561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.083393,,0.0,-0.0,12.6,,,,-1.0,0.25,,,0.0,0.0,-1.0,,0.05878162384033203,,0.0,,-20.661780939932083,0.0,1.0,,,0.005628000000001521,0.0,,,,,0.0,,0.0,,-9.091187512499998,0.0,0.0,0.0,0.0,6.479110476737755,-1.0,0.333251953125,0.0,,232.0,0.0,,-0.2842789223322039,,,,,0.416748046875,,0.3268820345401764,0.0,,0.0,,0.0,110.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.104919,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.021525999999994383,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.105102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.104919,,0.0,-0.0,12.6,,,,-1.0,0.25,,,0.0,0.0,-1.0,,0.05878162384033203,,0.0,,-20.661780939932083,0.0,1.0,,,0.006781000000003701,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.479110476737755,-1.0,0.333251953125,0.0,,28.0,0.0,,-0.2852927263370879,,,,,0.416748046875,,0.34168171882629395,0.0,,0.0,,0.0,120.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.123479,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.018560000000007904,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.123655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.123479,,0.0,-0.0,12.6,,,,-1.0,0.25,,,0.0,0.0,-1.0,,0.05878162384033203,,0.0,,-20.661780939932083,0.0,1.0,,,0.006951999999998293,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.479110476737755,-1.0,0.333251953125,0.0,,75.0,0.0,,-0.286229491514133,,,,,0.416748046875,,0.5734488368034363,0.0,,0.0,,0.0,130.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.143374,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019894999999991114,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.143553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.143374,,0.0,-0.0,12.6,,,,-1.0,0.25,,,0.0,0.0,-1.0,,0.06538748741149902,,0.0,,-20.646551503339285,0.0,1.0,,,0.0045260000000126865,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,5.348008476629341,-1.0,0.333251953125,0.0,,122.0,0.0,,-0.2848497753114468,,,,,0.416748046875,,0.3054903447628021,0.0,,0.0,,0.0,140.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.163449,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020075000000005616,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.16365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.163449,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.06538748741149902,,0.0,,-20.646551503339285,0.0,1.0,,,0.00452300000000605,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,5.348008476629341,-1.0,0.272705078125,0.0,,169.0,0.0,,-0.28596197910876053,,,,,0.45458984375,,0.3383481204509735,0.0,,0.0,,0.0,150.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.183697,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.02024799999999516,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.18389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.183697,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.06538748741149902,,0.0,,-20.646551503339285,0.0,1.0,,,0.004602000000005546,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,5.348008476629341,-1.0,0.272705078125,0.0,,216.0,0.0,,-0.28528632837615986,,,,,0.45458984375,,0.34607625007629395,0.0,,0.0,,0.0,110.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.203368,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019671000000002437,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.20354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.203368,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.06538748741149902,,0.0,,-20.646551503339285,0.0,1.0,,,0.006782000000001176,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,5.348008476629341,-1.0,0.272705078125,0.0,,169.0,0.0,,-0.28595862808311967,,,,,0.45458984375,,0.3184969425201416,0.0,,0.0,,0.0,120.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.223444,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.02007600000000309,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.223616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.223444,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.06538748741149902,,0.0,,-20.646551503339285,0.0,1.0,,,0.006182999999992944,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,5.348008476629341,-1.0,0.272705078125,0.0,,44.0,0.0,,-0.2877741616484432,,,,,0.45458984375,,0.35718274116516113,0.0,,0.0,,0.0,130.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.243402,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019958000000002585,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.243571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.243402,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.04949140548706055,,0.0,,-20.691435859055847,0.0,1.0,,,0.0047089999999911925,0.0,,,,,0.0,,0.0,,-9.04541115,0.0,0.0,0.0,0.0,7.535079414411906,-1.0,0.272705078125,0.0,,91.0,0.0,,-0.28786024544575706,,,,,0.45458984375,,0.31969696283340454,0.0,,0.0,,0.0,140.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.263418,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020015999999998257,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.263604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.263418,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.04949140548706055,,0.0,,-20.691435859055847,0.0,1.0,,,0.0048019999999979746,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,7.535079414411906,-1.0,0.272705078125,0.0,,138.0,0.0,,-0.28672492924307097,,,,,0.45458984375,,0.3092219829559326,0.0,,0.0,,0.0,150.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.283424,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020005999999995083,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.284002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.283424,,0.0,-0.0,12.6,,,77.71048218407385,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.04949140548706055,,0.0,,-20.691435859055847,0.0,1.0,,,0.004970000000000141,0.0,,73.1,,,0.0,,0.0,,-9.136963875,0.0,0.0,0.0,0.0,7.535079414411906,-1.0,0.272705078125,0.0,,185.0,0.0,,-0.2866156530403847,,,,,0.45458984375,95.0,0.34157827496528625,0.0,,0.0,,0.0,110.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.30341,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019986000000002946,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.303576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.30341,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.04949140548706055,,0.0,,-20.691435859055847,0.0,1.0,,,0.004851000000002159,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,7.535079414411906,-1.0,0.272705078125,0.0,,235.0,0.0,,-0.2865750182174298,,,,,0.45458984375,,0.31895509362220764,0.0,,0.0,,0.0,120.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.323441,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.02003100000000302,,,,,,,,,,,,,,,,,,,,,,,0.0,,
68.32413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
68.323441,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.04949140548706055,,0.0,,-20.691435859055847,0.0,1.0,,,0.005268000000000939,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,7.535079414411906,-1.0,0.272705078125,0.0,,44.0,0.0,,-0.2880292061050978,,,,,0.45458984375,,0.31691691279411316,0.0,,0.0,,0.0,130.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
68.343432,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019991000000004533,,,,,,,,,,,,,,,,,,,,,,,0.0,,
